Date,Open,High,Low,Close,Volume,Change
2020-01-02,43500,43650,42600,43000,321068,0.005847953216374213
2020-01-03,43200,43250,41700,41750,425663,-0.029069767441860517
2020-01-06,41000,42000,40800,41850,296900,0.0023952095808383866
2020-01-07,42200,42550,41700,41700,271418,-0.0035842293906810374
2020-01-08,41150,41500,40550,40750,378881,-0.0227817745803357
2020-01-09,41750,43100,41550,42850,601337,0.05153374233128827
2020-01-10,43050,45700,43000,45500,1123255,0.061843640606767725
2020-01-13,46000,47850,45900,46750,930296,0.027472527472527375
2020-01-14,47450,48800,46400,46750,708074,0.0
2020-01-15,47350,47550,46550,46950,346781,0.004278074866310266
2020-01-16,47050,48350,46650,48350,456658,0.029818956336528313
2020-01-17,48850,49550,47650,47750,502630,-0.012409513960703222
2020-01-20,48200,50000,47800,49100,627951,0.02827225130890043
2020-01-21,49300,49800,48400,48850,326816,-0.005091649694501044
2020-01-22,49000,50400,48750,50300,428245,0.029682702149437024
2020-01-23,50400,51000,49500,49600,452528,-0.013916500994035741
2020-01-28,47100,51300,47100,51200,706446,0.032258064516129004
2020-01-29,51700,52000,50300,51000,427210,-0.00390625
2020-01-30,51700,52800,49250,49650,917696,-0.026470588235294135
2020-01-31,49950,50400,47600,48000,722006,-0.033232628398791486
2020-02-03,47050,50600,46700,50300,796443,0.04791666666666661
2020-02-04,52000,53300,51300,52300,857756,0.03976143141153088
2020-02-05,53600,53700,51700,52000,734425,-0.005736137667303964
2020-02-06,51100,52100,50500,51700,767490,-0.005769230769230749
2020-02-07,51600,52800,51300,52200,582358,0.009671179883945946
2020-02-10,51300,52400,51100,51800,259810,-0.007662835249042099
2020-02-11,52300,54400,52200,53600,729058,0.03474903474903468
2020-02-12,53700,53900,52100,52600,576455,-0.018656716417910446
2020-02-13,52700,53200,51900,52200,603711,-0.0076045627376425395
2020-02-14,52800,53000,52100,52800,306011,0.011494252873563315
2020-02-17,53100,53100,51800,52800,265797,0.0
2020-02-18,52800,53100,51500,51800,338107,-0.018939393939393923
2020-02-19,52600,52800,51000,52300,334517,0.009652509652509744
2020-02-20,52400,52900,50900,52300,442805,0.0
2020-02-21,51300,52100,50500,50600,347172,-0.0325047801147228
2020-02-24,48500,50700,48350,49700,568791,-0.017786561264822143
2020-02-25,49700,50900,48850,50700,411177,0.02012072434607637
2020-02-26,49950,50700,49550,50100,326051,-0.011834319526627168
2020-02-27,49850,50400,48400,48900,421592,-0.0239520958083832
2020-02-28,47300,48150,46200,46350,709456,-0.05214723926380371
2020-03-02,46750,48000,45550,48000,598285,0.03559870550161803
2020-03-03,49900,49950,47800,48000,526329,0.0
2020-03-04,47150,49200,47150,48700,441229,0.014583333333333393
2020-03-05,49200,49250,47000,47350,744098,-0.02772073921971252
2020-03-06,46700,47150,45950,46700,553302,-0.01372756071805703
2020-03-09,45100,45400,43250,43750,731563,-0.06316916488222701
2020-03-10,43300,44400,42650,44000,794638,0.005714285714285783
2020-03-11,44150,44150,41350,41900,701605,-0.04772727272727273
2020-03-12,40950,42100,38750,39450,1095180,-0.05847255369928406
