Date,Open,High,Low,Close,Volume,Change
2020-01-02,15568,15703,15477,15569,26057,-0.0028820289483796335
2020-01-03,15614,15658,15342,15479,25480,-0.005780718093647663
2020-01-06,15432,15432,15252,15434,21850,-0.002907164545513319
2020-01-07,15388,15432,15208,15388,23756,-0.0029804328106777245
2020-01-08,15342,15388,14936,15208,48236,-0.011697426566155467
2020-01-09,15388,15432,15162,15208,23257,0.0
2020-01-10,15297,15297,14982,15162,30428,-0.003024723829563425
2020-01-13,15162,15297,15071,15118,22828,-0.0029019918216594
2020-01-14,15208,15208,14982,15118,19100,0.0
2020-01-15,15116,15116,14936,15028,17318,-0.005953168408519671
2020-01-16,15026,15116,14936,15028,11941,0.0
2020-01-17,14982,15026,14756,14802,34808,-0.015038594623369761
2020-01-20,14801,14936,14619,14848,26778,0.0031076881502498654
2020-01-21,14845,15071,14665,14667,20252,-0.012190193965517238
2020-01-22,14665,14756,14576,14712,12268,0.003068112088361552
2020-01-23,14845,14845,14576,14848,25304,0.009244154431756302
2020-01-28,14801,14982,14619,14982,79340,0.009024784482758674
2020-01-29,15974,19178,15523,15524,2192384,0.03617674542784677
2020-01-30,15703,16245,14665,14802,615668,-0.0465086317959289
2020-01-31,14982,15116,14033,14306,311382,-0.03350898527226054
2020-02-03,14124,14801,13853,13944,268798,-0.025304068223123144
2020-02-04,14078,14395,13853,14080,103653,0.009753298909925379
2020-02-05,14124,14530,14078,14261,120944,0.012855113636363713
2020-02-06,14484,14665,14350,14576,107724,0.022088212607811464
2020-02-07,14619,14619,13898,13900,258037,-0.04637760702524696
2020-02-10,13988,14033,13763,13900,71108,0.0
2020-02-11,13898,14078,13853,13944,63413,0.0031654676258991987
2020-02-12,13944,14033,13898,13944,39567,0.0
2020-02-13,13988,14169,13944,13990,65983,0.003298909925415927
2020-02-14,13898,14169,13898,14170,52666,0.012866333095068017
2020-02-17,14262,14356,14170,14217,36260,0.00331686661961883
2020-02-18,14170,14262,14076,14170,26701,-0.003305901385665
2020-02-19,14215,14262,14030,14078,46997,-0.006492589978828511
2020-02-20,14170,14356,14030,14078,53929,0.0
2020-02-21,14262,14356,13844,14031,64663,-0.0033385424065918157
2020-02-24,14773,14866,13565,13752,266574,-0.019884541372674813
2020-02-25,13565,13844,13472,13752,70046,0.0
2020-02-26,13472,13798,13472,13613,26455,-0.010107620709714937
2020-02-27,13612,13844,13333,13520,74263,-0.006831704987879217
2020-02-28,13147,13241,12822,13008,99782,-0.037869822485207094
2020-03-02,13055,13147,12822,13149,45052,0.010839483394833982
2020-03-03,13286,13472,13147,13427,56212,0.02114229218952013
2020-03-04,14123,14170,13380,13659,170084,0.017278617710583255
2020-03-05,13612,14030,13565,13752,66088,0.006808697562046939
2020-03-06,13705,13984,13519,13845,56123,0.006762652705061045
2020-03-09,13565,13705,13100,13288,80917,-0.040231130371975454
2020-03-10,12961,13194,12683,13055,107493,-0.01753461770018061
2020-03-11,13147,13147,12543,12730,78060,-0.02489467636920717
2020-03-12,12636,12636,11800,11940,91482,-0.062058130400628464
2020-03-13,11056,11614,10499,11336,123035,-0.05058626465661642
2020-03-16,11289,11707,10964,11011,55930,-0.028669724770642224
2020-03-17,10406,11242,10406,11011,58746,0.0
2020-03-18,11242,11475,10917,11011,58890,0.0
2020-03-19,10964,11103,9207,9478,156274,-0.13922441195168467
2020-03-20,9337,9941,9337,9663,96327,0.019518885840894784
2020-03-23,9105,9755,8752,9431,94844,-0.02400910690261826
2020-03-24,9663,10360,9616,10314,92651,0.09362739900328698
2020-03-25,10917,11335,10870,11150,121856,0.08105487686639523
2020-03-26,11196,11614,11056,11290,123102,0.01255605381165914
2020-03-27,11754,12218,11289,11569,180126,0.02471213463241817
2020-03-30,11428,12497,11335,12359,154787,0.06828593655458559
2020-03-31,12497,13380,12404,13241,260786,0.07136499716805567
2020-04-01,13472,13472,12636,12684,173584,-0.04206630919114873
2020-04-02,12729,12961,12218,12869,69272,0.014585304320403614
2020-04-03,12869,14123,12775,12916,356094,0.003652187427150455
2020-04-06,13194,13426,12915,13288,124464,0.028801486528337028
2020-04-07,13380,13519,13147,13334,104609,0.003461770018061472
2020-04-08,13472,13472,13100,13194,65123,-0.010499475026248706
2020-04-09,13333,13890,13194,13752,191398,0.04229195088676674
2020-04-10,13890,14030,13194,13938,180796,0.01352530541012209
2020-04-13,13658,14030,13658,13892,117324,-0.0033003300330033403
2020-04-14,14030,14123,13844,13938,105728,0.0033112582781456013
2020-04-16,13984,14309,13751,14170,124328,0.01664514277514706
2020-04-17,14215,14356,13937,14078,146609,-0.006492589978828511
2020-04-20,14215,14215,13751,14124,38393,0.0032675095894303396
2020-04-21,14030,14076,13194,13799,83544,-0.023010478617955243
2020-04-22,13612,13705,13333,13706,41982,-0.006739618812957482
2020-04-23,13751,13844,13519,13799,62813,0.006785349481978731
2020-04-24,13658,13890,13380,13380,74363,-0.030364519168055604
