Date,Open,High,Low,Close,Volume,Change
2020-01-02,37626,38223,37304,37352,560,-0.008547008547008517
2020-01-03,37397,42266,37397,38546,20757,0.031966159777254255
2020-01-06,38178,38912,37121,37214,2269,-0.034556114771960744
2020-01-07,37581,37948,37121,37949,1838,0.019750631482775338
2020-01-08,37488,37488,35742,36295,3703,-0.04358481119397084
2020-01-09,36982,38040,36938,37766,466,0.040528998484639756
2020-01-10,37902,38407,37397,37995,253,0.0060636551395434335
2020-01-13,38316,38316,37442,37857,564,-0.003632056849585452
2020-01-14,37304,37856,37304,37490,381,-0.0096943762051932
2020-01-15,37488,38131,37397,37857,217,0.009789277140570762
2020-01-16,37488,37902,37350,37490,488,-0.0096943762051932
2020-01-17,37488,37948,37350,37490,589,0.0
2020-01-20,37213,37763,36982,37766,1033,0.007361963190184007
2020-01-21,37213,40888,36753,38868,17449,0.02917968543134042
2020-01-22,41623,49158,40520,42451,94578,0.09218380158485129
2020-01-23,42451,44931,40429,41532,23054,-0.021648488845963598
2020-01-28,46492,48238,43093,44933,63810,0.08188866416257334
2020-01-29,42358,42358,39924,39971,9535,-0.11043108628402287
2020-01-30,40842,40842,38590,38776,6261,-0.029896675089439828
2020-01-31,39464,39464,38590,38730,4145,-0.001186300804621454
2020-02-03,39234,39234,37718,37766,4806,-0.024890265943712908
2020-02-04,38269,38269,37442,37903,2021,0.003627601546364545
2020-02-05,38407,38866,38040,38868,2293,0.025459726143049366
2020-02-06,38912,39280,38912,39236,1652,0.009467942780693628
2020-02-07,39464,40612,39464,40292,2924,0.02691405851768791
2020-02-10,40796,43047,40796,43049,5645,0.06842549389456964
2020-02-11,41853,43599,41394,43600,2989,0.012799368161862112
2020-02-12,44333,44333,41669,42130,4871,-0.03371559633027521
2020-02-13,41715,42266,40107,41303,8227,-0.01962971754094467
2020-02-14,40429,41623,40429,41349,895,0.0011137205529865302
2020-02-17,41347,43921,40705,42130,19876,0.01888800212822561
2020-02-18,42083,43001,41302,42084,4093,-0.001091858533111778
2020-02-19,42266,43644,41898,42543,7189,0.010906757912745979
2020-02-20,42634,43185,41532,42360,3150,-0.004301530216486826
2020-02-21,41761,42634,40245,40246,2762,-0.049905571293673234
2020-02-24,39327,40979,38269,38638,2544,-0.03995428117079958
2020-02-25,38683,40429,38040,40062,1563,0.03685490967441374
2020-02-26,39969,40383,39050,40201,818,0.0034696220857670657
2020-02-27,40429,41347,39234,40567,605,0.009104251138031483
2020-02-28,39371,40520,37350,37352,1371,-0.07925160845021817
2020-03-02,38040,39464,38040,39052,591,0.04551295780681097
2020-03-03,39924,41117,38086,39971,984,0.023532725596640436
2020-03-04,39969,41347,38728,39879,569,-0.0023016687098146305
2020-03-05,38821,46585,38821,42038,45621,0.05413876977858023
2020-03-06,40429,41073,38775,39512,7011,-0.06008849136495553
2020-03-09,39509,40245,38131,39419,2208,-0.0023537153269892475
2020-03-10,36982,41347,36982,37674,13296,-0.04426799259240466
2020-03-11,37718,38775,37029,37306,1100,-0.009768009768009733
2020-03-12,37304,38131,35192,36020,1889,-0.03447166675601776
2020-03-13,36017,36017,29264,35514,3554,-0.014047751249305906
2020-03-16,35513,36294,34043,34043,644,-0.04142028495804473
2020-03-17,33996,33996,32205,33722,1152,-0.009429251241077408
2020-03-18,33720,35651,32618,33263,2365,-0.01361129233141567
2020-03-19,33078,33078,28300,28301,1105,-0.14917475874094344
2020-03-20,27703,29678,27703,29587,524,0.04544009045616759
2020-03-23,29540,29540,26784,27888,660,-0.05742386859093518
2020-03-24,28024,36247,28024,36249,14416,0.2998063683304648
2020-03-25,37718,37718,33078,33125,10763,-0.08618168777069712
2020-03-26,32986,34272,32986,33769,5548,0.019441509433962167
2020-03-27,36202,36753,33261,34182,5501,0.01223015191447785
2020-03-30,34133,34133,33077,33905,1564,-0.008103680299572869
2020-03-31,34089,35835,34089,34642,1144,0.02173720690163683
2020-04-01,34777,34777,33169,33171,1183,-0.04246290629871252
2020-04-02,32618,33813,32618,33676,229,0.015224141569443184
2020-04-03,34824,34824,33675,33999,354,0.009591400403848427
2020-04-06,34639,35375,34180,35377,1206,0.04053060384128937
2020-04-07,37488,37488,34962,35789,656,0.011645984679311328
2020-04-08,35926,37488,35467,35652,906,-0.003827991841068523
2020-04-09,35651,37581,35651,35698,511,0.001290250196342324
2020-04-10,35696,36477,35145,35652,427,-0.0012885875959437465
2020-04-13,35007,36294,34915,35514,232,-0.0038707505890273053
2020-04-14,34915,35835,34043,35836,482,0.00906684687728787
2020-04-16,35880,37029,35375,36662,496,0.023049447482978103
2020-04-17,37075,38040,36017,37628,1164,0.026348808030112858
2020-04-20,38131,38912,37029,38546,4321,0.024396725842457778
2020-04-21,39005,39371,35329,37352,950,-0.03097597675504593
2020-04-22,37029,38959,36339,38225,1839,0.023372242450203418
2020-04-23,38912,38912,37350,37535,603,-0.018051013734466936
2020-04-24,37121,38131,36294,37214,818,-0.008552018116424698
2020-04-27,37581,38361,36982,37628,452,0.011124845488257096
2020-04-28,37672,38131,36339,37306,646,-0.008557457212713948
2020-04-29,37534,38407,37213,37995,444,0.018468879000697047
2020-05-04,37075,39280,36982,38271,491,0.007264113699170904
2020-05-06,38912,39050,37763,38455,98,0.004807817930025271
2020-05-07,38866,39509,37763,38868,227,0.010739825770381017
2020-05-08,39418,39969,37993,38776,1107,-0.0023669856951734625
2020-05-11,39188,39877,38040,38500,522,-0.007117804827728502
2020-05-12,37718,38453,36938,37076,3753,-0.03698701298701301
2020-05-13,37397,37581,36800,37260,500,0.00496277915632759
2020-05-14,37259,48423,36891,45897,185648,0.231803542673108
2020-05-15,44425,49525,41164,41349,111355,-0.09909144388522129
2020-05-18,40474,41302,39371,41303,10207,-0.0011124815594089066
2020-05-19,41255,41255,38683,38776,7955,-0.06118199646514777
2020-05-20,38775,40429,38637,39512,3338,0.0189808128739426
2020-05-21,39050,40061,38866,39052,3471,-0.011642032800161961
2020-05-22,39050,39831,38407,38408,3310,-0.0164908327358394
2020-05-25,38407,40291,38361,39603,6742,0.031113309727140104
2020-05-26,39601,40291,38959,39833,3549,0.005807640835290284
2020-05-27,40336,40336,39188,39512,2881,-0.0080586448422163
2020-05-28,39694,40383,39142,39419,1349,-0.0023537153269892475
2020-05-29,39509,43369,39509,40154,33449,0.018645830690783738
2020-06-01,40153,41302,39969,40844,3272,0.01718384220750102
2020-06-02,40429,41117,40107,40430,1718,-0.01013612770541572
2020-06-03,40474,40979,39418,40292,5230,-0.0034133069502844116
2020-06-04,40520,42266,40061,41303,4141,0.025091829643601793
2020-06-05,41623,42725,40245,42405,5270,0.026680870638936538
2020-06-08,42542,44103,42451,43692,12448,0.030350194552529075
2020-06-09,44471,55130,43736,45255,186948,0.035773139247459396
2020-06-10,45252,57979,43553,52835,281824,0.1674953043862557
2020-06-11,52832,52832,45390,46495,39215,-0.11999621463045329
2020-06-12,44103,47320,44103,45760,17140,-0.0158081514141305
2020-06-15,47228,47595,42266,42269,10334,-0.07628933566433571
2020-06-16,43644,45667,43644,45208,6269,0.06953086186093826
2020-06-17,49158,58713,49158,58716,50967,0.29879667315519387
2020-06-18,58990,76265,58990,76265,48463,0.29887935145445876
2020-06-19,70567,70567,53385,53386,32736,-0.2999934439126729
2020-06-22,50077,50077,46033,48056,13964,-0.09983890907728621
2020-06-23,48423,48423,45482,46311,7420,-0.036311802896620615
2020-06-24,47228,55130,47228,52100,16713,0.1250026991427522
2020-06-25,53660,54396,49802,50997,17532,-0.02117082533589254
2020-06-26,51914,55498,47871,50905,11100,-0.0018040276879032202
2020-06-29,50536,55774,49434,53110,24174,0.04331598074845311
2020-06-30,53569,55957,50720,52008,15663,-0.02074938806251181
2020-07-01,52007,53200,49802,50170,7241,-0.035340716812798045
2020-07-02,50169,51730,47963,48241,7854,-0.03844927247358976
2020-07-03,48238,50352,46585,48424,9221,0.003793453701208538
2020-07-06,49158,49984,47228,49159,3751,0.015178423922022066
2020-07-07,49158,49341,48056,49159,4018,0.0
