Date,Open,High,Low,Close,Volume,Change
2020-01-02,6061,6061,5987,6039,21217,-0.003629764065335772
2020-01-03,6039,6053,5980,6039,22982,0.0
2020-01-06,6031,6031,5899,5973,38084,-0.010928961748633892
2020-01-07,5972,6090,5965,5995,17546,0.0036832412523020164
2020-01-08,5995,5995,5804,5834,49102,-0.02685571309424517
2020-01-09,5922,5973,5848,5922,42384,0.015083990401097092
2020-01-10,5981,6003,5907,5937,19286,0.002532928064842954
2020-01-13,5906,5973,5877,5951,31655,0.00235809331312109
2020-01-14,5922,5995,5922,5959,12714,0.0013443118803562193
2020-01-15,5988,5988,5922,5959,14547,0.0
2020-01-16,5958,5988,5907,5966,18755,0.0011746937405605617
2020-01-17,5973,5973,5899,5973,29562,0.0011733154542405977
2020-01-20,5966,6560,5944,6414,694057,0.07383224510296338
2020-01-21,6486,6604,6185,6208,208469,-0.03211724352977863
2020-01-22,6325,6721,6325,6509,699365,0.04848582474226815
2020-01-23,6567,6714,6421,6590,272110,0.012444307881394945
2020-01-28,6970,7704,6750,7213,1918642,0.09453717754172986
2020-01-29,7044,7044,6700,6700,366057,-0.07112158602523222
2020-01-30,6773,6817,6332,6355,354920,-0.05149253731343284
2020-01-31,6391,6443,6127,6135,208572,-0.03461841070023608
2020-02-03,5980,6090,5848,5863,242188,-0.044335778321108354
2020-02-04,5870,5995,5863,5915,143536,0.008869179600886845
2020-02-05,5995,6003,5885,5959,118437,0.007438715131022899
2020-02-06,5966,6377,5958,6201,275015,0.04061084074509136
2020-02-07,6185,6369,6090,6230,113127,0.004676665054023532
2020-02-10,6229,6229,6060,6105,88942,-0.0200642054574639
2020-02-11,6083,6201,6010,6047,78541,-0.009500409500409535
2020-02-12,6046,6054,5936,5966,70425,-0.013395071936497471
2020-02-13,5995,6024,5943,5988,67464,0.0036875628561849894
2020-02-14,5981,5988,5914,5937,39083,-0.008517034068136309
2020-02-17,5936,5958,5840,5885,109320,-0.008758632305878367
2020-02-18,5855,6163,5855,5907,136495,0.0037383177570093906
2020-02-19,5907,6061,5907,6032,109301,0.021161334010495914
2020-02-20,6032,6501,6032,6179,350174,0.02437002652519893
2020-02-21,6310,6325,6112,6186,106537,0.0011328693963423841
2020-02-24,6384,6406,5922,5922,223403,-0.04267701260911738
