Date,Open,High,Low,Close,Volume,Change
2020-01-02,16200,16500,16150,16300,11082,0.018750000000000044
2020-01-03,16450,16550,16150,16300,9184,0.0
2020-01-06,16150,16150,15900,16100,11769,-0.012269938650306789
2020-01-07,16100,16200,15850,16050,17246,-0.0031055900621117516
2020-01-08,16050,16050,15100,15500,32496,-0.034267912772585674
2020-01-09,15600,15950,15600,15900,12937,0.02580645161290329
2020-01-10,15750,16200,15750,16200,14071,0.018867924528301883
2020-01-13,16200,16250,16050,16100,10398,-0.006172839506172867
2020-01-14,16050,16650,15950,16350,39884,0.01552795031055898
2020-01-15,16350,16650,16300,16600,8209,0.015290519877675823
2020-01-16,16500,16850,16300,16450,9888,-0.009036144578313254
2020-01-17,16400,17050,16250,16700,29531,0.015197568389057725
2020-01-20,16600,16750,16500,16650,7894,-0.0029940119760478723
2020-01-21,16550,16550,16050,16200,12657,-0.027027027027026973
2020-01-22,16200,16400,16050,16200,15134,0.0
2020-01-23,16100,16250,15850,16050,9171,-0.0092592592592593
2020-01-28,15500,15700,15200,15400,19633,-0.04049844236760125
2020-01-29,15400,15700,15250,15250,21745,-0.009740259740259716
2020-01-30,15250,15350,14550,14900,34262,-0.022950819672131195
2020-01-31,14850,14900,14200,14400,34773,-0.03355704697986572
2020-02-03,14050,14600,13900,14400,23312,0.0
2020-02-04,14500,14650,14450,14500,7783,0.00694444444444442
2020-02-05,14500,15000,14500,14650,18461,0.010344827586206806
2020-02-06,14850,15050,14650,14750,25896,0.006825938566553003
2020-02-07,14950,14950,14650,14900,8520,0.01016949152542379
2020-02-10,14850,15300,14650,14800,16487,-0.006711409395973145
2020-02-11,15000,15000,14650,14700,22005,-0.006756756756756799
2020-02-12,15150,15400,14950,15050,29741,0.023809523809523725
2020-02-13,15200,15650,15050,15400,20458,0.023255813953488413
2020-02-14,15400,15850,15250,15700,17592,0.01948051948051943
2020-02-17,15750,15750,15200,15200,13355,-0.031847133757961776
2020-02-18,15350,15350,14800,14950,16962,-0.016447368421052655
2020-02-19,15450,16100,15400,15550,97382,0.04013377926421402
2020-02-20,15600,15800,15350,15400,31906,-0.009646302250803873
2020-02-21,15100,15450,14900,14900,33182,-0.03246753246753242
2020-02-24,14800,16800,14550,15800,545247,0.06040268456375841
2020-02-25,15900,15900,14950,15050,193342,-0.04746835443037978
2020-02-26,15100,15500,15000,15200,78046,0.009966777408637828
2020-02-27,15100,15400,14900,15250,37864,0.00328947368421062
2020-02-28,14900,15250,14300,14450,62148,-0.05245901639344264
2020-03-02,14250,14600,13800,14200,40597,-0.01730103806228378
2020-03-03,14550,14600,14100,14150,40867,-0.0035211267605633756
2020-03-04,14150,14350,14150,14200,20205,0.0035335689045936647
2020-03-05,14300,14550,14250,14450,16068,0.01760563380281699
2020-03-06,14400,14400,14000,14300,23146,-0.01038062283737029
2020-03-09,14100,14150,13600,14050,28243,-0.0174825174825175
2020-03-10,13500,13900,13050,13700,26056,-0.02491103202846978
2020-03-11,13700,13800,12800,12950,39109,-0.054744525547445244
2020-03-12,12750,12950,11950,12200,51220,-0.05791505791505791
2020-03-13,11200,11600,10150,10950,112482,-0.10245901639344257
2020-03-16,11050,11500,10350,10450,58247,-0.045662100456621
2020-03-17,9700,10750,9700,10650,51262,0.019138755980861344
2020-03-18,10850,10850,10100,10400,30714,-0.023474178403755874
2020-03-19,10300,10500,8700,9070,115649,-0.12788461538461537
2020-03-20,9100,9430,9100,9290,57857,0.024255788313120252
2020-03-23,8790,9500,8620,9170,46800,-0.012917115177610294
2020-03-24,9210,9900,9210,9700,33268,0.0577971646673936
2020-03-25,9900,10400,9850,10400,32155,0.07216494845360821
2020-03-26,10400,10900,10300,10500,35474,0.009615384615384581
