Date,Open,High,Low,Close,Volume,Change
2020-01-02,4400,4435,4300,4320,17724,-0.02483069977426633
2020-01-03,4335,4335,4200,4275,29547,-0.01041666666666663
2020-01-06,4270,4285,4175,4265,15173,-0.002339181286549752
2020-01-07,4250,4290,4240,4270,14447,0.0011723329425556983
2020-01-08,4265,4295,4110,4200,31826,-0.016393442622950838
2020-01-09,4200,4240,4185,4230,18214,0.0071428571428571175
2020-01-10,4230,4345,4230,4275,27798,0.010638297872340496
2020-01-13,4340,4435,4295,4390,40512,0.026900584795321647
2020-01-14,4390,4565,4390,4510,43081,0.02733485193621865
2020-01-15,4510,4595,4440,4550,30100,0.008869179600886845
2020-01-16,4550,4555,4450,4475,24972,-0.016483516483516536
2020-01-17,4520,4520,4425,4475,10017,0.0
2020-01-20,4450,4545,4425,4485,14074,0.0022346368715084886
2020-01-21,4500,4500,4430,4490,8085,0.0011148272017837968
2020-01-22,4455,4540,4400,4535,12882,0.010022271714922093
2020-01-23,4535,4590,4510,4560,11820,0.005512679162072764
2020-01-28,4500,4500,4360,4370,23827,-0.04166666666666663
2020-01-29,4355,4445,4345,4390,12233,0.004576659038901587
2020-01-30,4420,4425,4280,4320,9094,-0.015945330296127547
2020-01-31,4280,4350,4200,4260,15074,-0.01388888888888884
2020-02-03,4235,4275,4080,4275,22790,0.0035211267605634866
2020-02-04,4275,4350,4260,4350,15494,0.01754385964912286
2020-02-05,4330,4450,4330,4415,12279,0.014942528735632177
2020-02-06,4450,4485,4400,4460,15133,0.010192525481313774
2020-02-07,4480,4925,4480,4590,201321,0.029147982062780242
2020-02-10,4680,4680,4520,4665,46098,0.016339869281045694
2020-02-11,4665,4955,4645,4850,87286,0.03965702036441576
2020-02-12,4860,4875,4585,4850,61760,0.0
2020-02-13,4785,4860,4630,4735,58208,-0.023711340206185594
2020-02-14,4735,4735,4625,4660,35213,-0.015839493136219684
2020-02-17,4660,4695,4545,4670,25154,0.0021459227467810482
2020-02-18,4670,4700,4575,4575,16618,-0.020342612419700257
2020-02-19,4575,4610,4525,4595,15169,0.004371584699453646
2020-02-20,4595,4595,4450,4530,17014,-0.014145810663764968
2020-02-21,4510,4510,4395,4395,16316,-0.0298013245033113
2020-02-24,4300,4390,4285,4320,14932,-0.017064846416382284
2020-02-25,4315,4390,4245,4365,10535,0.01041666666666674
2020-02-26,4360,4360,4280,4310,10856,-0.012600229095074411
2020-02-27,4310,4320,4175,4185,16404,-0.029002320185614883
2020-02-28,4175,4175,3945,3945,51230,-0.05734767025089604
2020-03-02,3930,4200,3880,4050,21868,0.026615969581748944
2020-03-03,4060,4250,4060,4150,9006,0.024691358024691468
2020-03-04,4200,4230,4005,4195,9680,0.010843373493975905
2020-03-05,4255,4290,4150,4225,7416,0.007151370679380209
2020-03-06,4215,4215,4035,4110,16872,-0.02721893491124261
2020-03-09,4110,4165,3980,4080,22419,-0.007299270072992692
2020-03-10,4070,4070,3965,4020,10595,-0.014705882352941124
2020-03-11,4020,4150,3965,4005,21422,-0.003731343283582045
2020-03-12,4005,4020,3690,3690,42314,-0.0786516853932584
2020-03-13,3330,3650,3170,3170,81636,-0.14092140921409213
2020-03-16,3100,3400,3100,3160,44038,-0.003154574132492094
2020-03-17,3000,3235,3000,3135,27286,-0.007911392405063333
2020-03-18,3150,3230,3050,3085,26329,-0.01594896331738438
2020-03-19,3090,3250,2555,2615,64129,-0.1523500810372771
2020-03-20,2505,2865,2505,2730,65683,0.04397705544933084
2020-03-23,2660,2660,2505,2550,7074,-0.06593406593406592
2020-03-24,2550,2725,2550,2725,11291,0.06862745098039214
2020-03-25,2960,3000,2740,2980,21837,0.09357798165137621
2020-03-26,3100,3275,2925,3090,46715,0.03691275167785224
2020-03-27,3240,3285,3045,3075,15237,-0.004854368932038833
2020-03-30,3000,3290,2990,3190,5911,0.0373983739837398
2020-03-31,3200,3335,3175,3290,22729,0.03134796238244508
2020-04-01,3285,3285,3150,3270,34273,-0.006079027355623046
2020-04-02,3270,3400,3155,3330,9711,0.0183486238532109
2020-04-03,3500,3500,3270,3305,12253,-0.007507507507507505
2020-04-06,3760,3760,3275,3425,31201,0.036308623298033194
2020-04-07,3425,4150,3300,3590,215468,0.04817518248175179
2020-04-08,3430,3645,3430,3575,43249,-0.004178272980501441
2020-04-09,3670,3670,3475,3510,35582,-0.018181818181818188
2020-04-10,3550,3570,3370,3525,28246,0.004273504273504258
2020-04-13,3590,3590,3400,3445,16473,-0.02269503546099294
2020-04-14,3590,3590,3420,3525,14024,0.023222060957909907
2020-04-16,3415,3630,3415,3560,34414,0.0099290780141843
2020-04-17,3560,3665,3560,3610,57842,0.014044943820224809
2020-04-20,3610,3650,3400,3650,40382,0.011080332409972193
2020-04-21,3555,3650,3405,3480,74597,-0.046575342465753455
2020-04-22,3475,3630,3390,3630,28765,0.0431034482758621
2020-04-23,3650,3675,3600,3645,33588,0.004132231404958775
2020-04-24,3645,3700,3595,3650,29465,0.00137174211248281
