Date,Open,High,Low,Close,Volume,Change
2020-01-02,50600,50800,50200,50500,11435,0.010000000000000009
2020-01-03,50800,51400,50500,50700,19745,0.003960396039603964
2020-01-06,50000,50500,49450,50200,16031,-0.009861932938856066
2020-01-07,50700,50900,49950,50000,7727,-0.003984063745019917
2020-01-08,50000,50000,48500,48900,17258,-0.02200000000000002
2020-01-09,49550,50900,49100,50900,24264,0.04089979550102241
2020-01-10,51500,51900,50500,51300,23317,0.007858546168958647
2020-01-13,50900,51800,50900,51500,12876,0.003898635477582957
2020-01-14,51900,53600,51500,53000,33605,0.029126213592232997
2020-01-15,53500,53500,52400,52700,11404,-0.005660377358490565
2020-01-16,52900,53000,52200,52700,6399,0.0
2020-01-17,53300,53500,52300,52600,11179,-0.00189753320683117
2020-01-20,52700,53200,52600,52800,12115,0.0038022813688212143
2020-01-21,53000,53000,51800,51900,9511,-0.017045454545454586
2020-01-22,51900,52800,51700,52500,12842,0.011560693641618602
2020-01-23,52500,53200,51900,52500,10886,0.0
2020-01-28,50100,51000,49950,50700,21840,-0.03428571428571425
2020-01-29,51200,51600,50700,51100,13630,0.007889546351084853
2020-01-30,51400,51400,49250,49250,17526,-0.03620352250489234
2020-01-31,49250,50500,48900,49100,18985,-0.003045685279187804
2020-02-03,48300,49100,47500,48800,20268,-0.006109979633401208
2020-02-04,49550,51500,49250,51500,30435,0.055327868852458995
2020-02-05,52300,52500,49950,50300,28514,-0.023300970873786353
2020-02-06,50700,53600,50700,52300,56958,0.03976143141153088
2020-02-07,53000,53000,51500,52200,27422,-0.0019120458891013214
2020-02-10,51800,53400,51400,52500,32616,0.005747126436781658
2020-02-11,53000,59900,53000,59900,215462,0.14095238095238094
2020-02-12,62400,68000,60200,66000,273469,0.10183639398998334
2020-02-13,66200,68500,61100,63800,156154,-0.033333333333333326
2020-02-14,63800,64400,62500,63500,51187,-0.00470219435736674
2020-02-17,64500,65600,63500,65200,61769,0.026771653543307128
2020-02-18,65600,66900,63800,65700,75700,0.0076687116564417845
2020-02-19,66000,66400,63600,64600,55912,-0.016742770167427756
2020-02-20,64700,65200,63200,63800,42850,-0.012383900928792602
2020-02-21,62000,64200,62000,62100,35798,-0.026645768025078342
2020-02-24,59500,61000,59100,59300,59925,-0.04508856682769724
2020-02-25,58800,60500,58100,60400,53656,0.018549747048903775
2020-02-26,58800,59800,58200,58900,37689,-0.024834437086092676
2020-02-27,58900,59400,55500,56300,55200,-0.04414261460101865
2020-02-28,54600,55600,52200,52500,78920,-0.06749555950266428
2020-03-02,53500,57700,53300,57000,92040,0.08571428571428563
2020-03-03,60000,60600,57300,57600,62973,0.010526315789473717
2020-03-04,57200,59200,55600,58600,55801,0.01736111111111116
2020-03-05,59600,59900,58000,59000,39327,0.006825938566553003
2020-03-06,57000,58400,57000,57600,24465,-0.023728813559321993
2020-03-09,55800,56200,53800,55100,82976,-0.04340277777777779
2020-03-10,54300,56800,54000,56800,51030,0.030852994555353952
2020-03-11,57200,57400,54000,54300,44228,-0.04401408450704225
2020-03-12,53100,54200,50200,50800,52397,-0.0644567219152854
2020-03-13,45100,50700,45100,49100,53115,-0.03346456692913391
2020-03-16,51400,51400,45250,45400,52433,-0.07535641547861505
2020-03-17,43050,46000,42100,44400,59291,-0.022026431718061623
2020-03-18,44600,45000,41200,41200,46154,-0.07207207207207211
2020-03-19,41350,42500,36050,36500,60065,-0.11407766990291257
2020-03-20,37750,41050,36550,40800,81883,0.11780821917808226
2020-03-23,38000,39500,37000,38250,39979,-0.0625
2020-03-24,39600,41700,37800,41000,59231,0.07189542483660127
2020-03-25,43000,44500,41900,43400,61330,0.05853658536585371
2020-03-26,43500,44200,42300,42400,43024,-0.02304147465437789
2020-03-27,44150,44350,40300,42400,49726,0.0
2020-03-30,40700,42600,40350,42250,25505,-0.003537735849056589
2020-03-31,42600,43150,41900,42450,27072,0.004733727810650956
2020-04-01,41900,44500,41900,41950,39313,-0.011778563015312105
2020-04-02,41950,42700,41000,42300,20555,0.008343265792610355
2020-04-03,42500,43000,41600,42300,18454,0.0
2020-04-06,42650,44800,41900,44700,40122,0.05673758865248235
2020-04-07,46300,47250,44850,46450,60135,0.03914988814317666
2020-04-08,46500,46900,45800,45850,33135,-0.012917115177610294
2020-04-09,46700,47250,46050,46500,22320,0.014176663031624903
2020-04-10,46400,46900,46000,46650,21039,0.003225806451612856
2020-04-13,46650,47150,45750,45850,20767,-0.017148981779206873
2020-04-14,46000,46950,46000,46900,18061,0.022900763358778553
2020-04-16,46900,48750,46000,48750,35020,0.03944562899786774
2020-04-17,50300,52900,50300,52200,56718,0.0707692307692307
2020-04-20,52300,53900,51000,51700,37879,-0.009578544061302652
2020-04-21,51700,52400,49800,50600,35404,-0.021276595744680882
2020-04-22,49500,51200,49000,51200,27565,0.011857707509881354
2020-04-23,52100,52100,50600,50700,16203,-0.009765625
2020-04-24,49800,50700,49750,50200,13334,-0.009861932938856066
2020-04-27,50200,51400,50200,51200,30755,0.019920318725099584
2020-04-28,51800,51900,50100,50800,17434,-0.0078125
2020-04-29,50800,51800,50600,51100,20303,0.0059055118110236116
2020-05-04,50300,50800,49700,49950,15119,-0.022504892367906093
2020-05-06,50200,51000,50200,50900,16289,0.019019019019018923
2020-05-07,51500,51600,50900,51000,14366,0.0019646365422396617
2020-05-08,51700,52600,51500,52200,38677,0.0235294117647058
2020-05-11,52600,52700,50700,51100,23062,-0.021072796934865856
2020-05-12,50800,51000,49600,50700,19882,-0.007827788649706457
2020-05-13,49050,51700,49050,51600,15114,0.01775147928994092
2020-05-14,51200,51200,50300,50500,15978,-0.02131782945736438
2020-05-15,51200,51300,50300,50900,11727,0.007920792079207928
2020-05-18,51100,52200,50300,51400,25839,0.00982318271119853
2020-05-19,52100,52700,51600,51900,33412,0.009727626459143934
2020-05-20,51800,52200,51400,51800,19778,-0.0019267822736031004
2020-05-21,52400,52400,51300,51800,24859,0.0
2020-05-22,51600,51900,50000,50700,28956,-0.021235521235521193
2020-05-25,50800,51200,50100,51000,16227,0.00591715976331364
2020-05-26,51000,52100,50700,51800,40783,0.015686274509803866
2020-05-27,52300,52300,51100,51400,17372,-0.007722007722007707
2020-05-28,51700,53500,51100,51700,54135,0.005836575875486361
2020-05-29,51700,52400,51400,52000,17177,0.005802707930367523
2020-06-01,52100,53300,51900,53300,33149,0.02499999999999991
2020-06-02,53500,54700,53100,54300,32966,0.018761726078799335
2020-06-03,54700,55800,54700,55400,30475,0.0202578268876612
2020-06-04,56400,57400,53700,55100,40330,-0.005415162454873612
2020-06-05,55100,55700,54300,55500,25164,0.007259528130671544
2020-06-08,56000,57400,55500,55600,41636,0.0018018018018017834
2020-06-09,56000,57300,55100,56200,51224,0.010791366906474753
2020-06-10,56000,60800,55800,60500,164287,0.07651245551601416
2020-06-11,62500,65000,61300,64000,250600,0.05785123966942152
2020-06-12,67600,74300,62200,63000,881530,-0.015625
2020-06-15,62100,62400,55400,56200,225771,-0.10793650793650789
2020-06-16,59200,63400,58300,62300,169503,0.10854092526690384
2020-06-17,61200,62900,60200,62400,126864,0.0016051364365972098
2020-06-18,63000,72200,62500,66700,393192,0.06891025641025639
2020-06-19,69300,71100,62700,63600,222040,-0.046476761619190454
2020-06-22,61800,62600,60600,61300,87582,-0.036163522012578664
2020-06-23,62500,63400,60700,61100,66950,-0.0032626427406199365
2020-06-24,61300,63400,61100,61900,69707,0.013093289689034338
2020-06-25,60700,61400,60100,60500,48888,-0.022617124394184174
2020-06-26,61100,61700,59700,60300,34038,-0.0033057851239669533
2020-06-29,59300,59300,57100,57700,57704,-0.04311774461028195
2020-06-30,58400,59400,57700,58000,31684,0.005199306759098743
2020-07-01,58600,58600,57500,57500,19342,-0.008620689655172376
2020-07-02,58000,58000,56800,57500,25911,0.0
2020-07-03,58100,58700,57200,57900,22871,0.006956521739130528
2020-07-06,57800,59200,57500,59100,27015,0.020725388601036343
2020-07-07,60200,60300,58000,58200,32043,-0.015228426395939132
2020-07-08,58600,59000,58000,58900,18102,0.012027491408934665
2020-07-09,59000,59800,58700,58900,23027,0.0
2020-07-10,58500,58600,57500,58000,20917,-0.015280135823429575
2020-07-13,58100,58700,57400,58000,23190,0.0
2020-07-14,57700,57900,57000,57200,17766,-0.01379310344827589
2020-07-15,58000,59200,57300,59100,30383,0.03321678321678312
2020-07-16,59800,59800,57900,58200,27538,-0.015228426395939132
2020-07-17,58700,59900,58600,59200,28390,0.01718213058419238
2020-07-20,59500,59800,58300,59300,20042,0.0016891891891892552
