Date,Open,High,Low,Close,Volume,Change
2020-01-02,76661,78164,74657,77288,3706,0.03349691774868613
2020-01-03,77288,77288,74783,75159,5334,-0.027546320256702228
2020-01-06,75158,75158,71400,72403,8133,-0.036668928538165724
2020-01-07,72527,73655,71024,72152,6580,-0.0034667071806416816
2020-01-08,72027,73655,66890,68520,10429,-0.05033817496396498
2020-01-09,69020,71525,68143,71150,7122,0.03838295388207813
2020-01-10,71901,72026,67391,68394,16069,-0.03873506676036542
2020-01-13,68394,73780,68268,71150,8843,0.04029593239173024
2020-01-14,70899,73906,70273,71902,4761,0.010569219957835552
2020-01-15,72402,74282,71651,71777,6125,-0.0017384773719785196
2020-01-16,72779,74407,71025,73155,5480,0.01919835044652185
2020-01-17,73655,73904,71776,73530,2991,0.005126102111953967
2020-01-20,73530,73530,70649,70649,4812,-0.03918128654970765
2020-01-21,70147,72652,68895,68895,4075,-0.02482696145734542
2020-01-22,69897,69897,68143,68770,2267,-0.0018143551781696354
2020-01-23,68644,71650,67892,68394,2750,-0.0054675003635306085
2020-01-28,67016,68393,63634,64261,7151,-0.06042927742199611
2020-01-29,66264,80168,64385,67893,69732,0.05651950638801129
2020-01-30,67642,67893,63133,63133,13788,-0.0701103206516136
2020-01-31,63132,66014,61128,61254,9434,-0.02976256474427008
2020-02-03,58373,65889,57496,62507,21995,0.020455806967708323
2020-02-04,62632,67392,62632,66390,6284,0.062121042443246344
2020-02-05,65763,69897,65638,68895,4830,0.037731586082241364
2020-02-06,68895,69647,67768,68144,2813,-0.010900645910443374
2020-02-07,68644,71651,68018,71651,5269,0.051464545667997186
2020-02-10,70148,72653,69146,69898,5561,-0.024465813456895247
2020-02-11,70022,71651,69271,70524,2779,0.008955907179032385
2020-02-12,70774,73404,70774,72653,5814,0.03018830469060174
2020-02-13,72653,73780,70774,71025,4263,-0.022407884051587668
2020-02-14,71150,72027,68645,69021,4199,-0.02821541710665254
2020-02-17,74782,74782,68769,71651,8094,0.03810434505440363
2020-02-18,71650,74532,71650,72152,5445,0.006992226207589658
2020-02-19,72027,73280,70524,71777,7363,-0.005197361126510702
2020-02-20,71901,73154,68895,69271,5342,-0.03491369101522768
2020-02-21,68393,70147,66765,67016,4348,-0.03255330513490495
2020-02-24,66389,66389,62882,63258,6241,-0.056076160916796014
2020-02-25,63384,77788,62632,69397,54510,0.09704701381643432
2020-02-26,68018,72277,67642,69772,11128,0.005403691802239319
2020-02-27,69521,71024,66390,69146,10277,-0.008972080490741274
2020-02-28,67392,69146,64386,66641,8235,-0.036227692129696565
2020-03-02,66891,69021,65889,66641,2600,0.0
2020-03-03,69146,69146,63384,66641,5495,0.0
2020-03-04,66640,67891,65638,67016,2883,0.005627166459086785
2020-03-05,67516,71150,67015,70900,7827,0.05795630894114834
2020-03-06,70900,71401,68394,69898,6290,-0.01413258110014104
2020-03-09,72653,82423,66390,70148,86960,0.0035766402472172665
2020-03-10,68143,71776,67642,70774,12578,0.008923989279808309
2020-03-11,70773,76160,69145,74407,36728,0.05133241020713819
2020-03-12,74407,81798,71902,80170,100054,0.07745239023210182
2020-03-13,73905,77664,66516,74533,44556,-0.07031308469502306
2020-03-16,77413,79918,74407,74407,37443,-0.0016905263440355478
2020-03-17,69271,75659,69145,73029,22651,-0.018519762925531147
2020-03-18,74908,76912,71274,72403,16773,-0.00857193717564253
2020-03-19,73530,74908,52110,60127,30451,-0.1695509854564038
2020-03-20,63133,67517,57872,65388,23290,0.08749812896036713
2020-03-23,60377,68645,58999,65764,19675,0.0057502905731938725
2020-03-24,66515,71651,66263,66390,17075,0.009518885712547887
2020-03-25,70023,70023,64010,65764,11711,-0.00942913089320685
2020-03-26,65764,68645,65012,65764,11784,0.0
2020-03-27,68143,69521,64384,66766,11908,0.015236299495164474
2020-03-30,65012,67642,63884,66390,11125,-0.0056316089027349525
2020-03-31,67642,67642,64887,66265,13736,-0.0018828136767585768
2020-04-01,66139,70774,64135,67142,21903,0.013234739304308407
2020-04-02,67517,69897,64760,68394,12794,0.018647046558041058
2020-04-03,68394,70398,67142,69021,8726,0.009167470830774738
2020-04-06,69271,73404,68519,73029,12977,0.05806928326161609
2020-04-07,74657,76661,70148,73405,21242,0.0051486395815361075
2020-04-08,72276,73029,69897,70399,8291,-0.04095088890402565
2020-04-09,72653,73029,69396,72403,12031,0.028466313441952273
2020-04-10,74030,74030,68895,71902,13732,-0.006919602778890366
2020-04-13,72277,76161,70148,76161,18865,0.05923340101805241
2020-04-14,78415,78917,75533,78917,23769,0.036186499652052895
2020-04-16,80418,89564,79668,89314,76779,0.13174601163247468
2020-04-17,89313,89564,83927,85681,24898,-0.0406767136171261
2020-04-20,86432,87059,81797,84679,20179,-0.011694541380235957
2020-04-21,85180,85180,75660,80671,19383,-0.047331687903730546
2020-04-22,78666,80295,75284,78291,11912,-0.02950254738381819
2020-04-23,78415,84178,77539,83176,13977,0.06239542220689476
2020-04-24,82675,87184,82299,83552,24596,0.00452053476964509
2020-04-27,83802,86683,79794,83552,19130,0.0
2020-04-28,84679,86934,77664,77915,43512,-0.0674669666794332
2020-04-29,77913,78665,70147,73029,33470,-0.06270936276711803
2020-05-04,73279,76410,71526,75785,17267,0.03773843267742949
2020-05-06,76411,79542,75910,77664,11106,0.024793824635481965
2020-05-07,78165,80169,74907,78040,8649,0.004841367943963837
2020-05-08,78791,80420,77914,78917,11232,0.011237826755509994
2020-05-11,78164,79541,75532,75910,11123,-0.038103323745200646
2020-05-12,76286,80419,75785,78291,9938,0.031366091424054776
2020-05-13,78665,80169,77288,79167,11038,0.011189025558493215
2020-05-14,79542,80670,77538,79167,10262,0.0
2020-05-15,81296,81421,78039,78165,11423,-0.012656788813520836
2020-05-18,77664,78916,77163,77163,8531,-0.012819036653233584
2020-05-19,77288,79292,77163,77915,10486,0.009745603462799624
2020-05-20,77915,86433,77915,79293,58054,0.017685939806199036
2020-05-21,79918,83676,79167,82424,13773,0.039486461604429035
2020-05-22,81797,84429,80671,83427,15945,0.012168785790546366
2020-05-25,83676,86056,82800,84178,11471,0.009001881884761476
2020-05-26,84428,85556,83677,85431,15735,0.01488512437929157
2020-05-27,85932,91945,85932,87185,45330,0.02053118891268979
2020-05-28,87309,88311,83426,86182,13648,-0.01150427252394337
2020-05-29,87935,87935,84929,85681,9070,-0.0058132788749390985
2020-06-01,85932,95702,85932,93448,51506,0.09065020249530242
2020-06-02,95702,97707,92319,96705,34862,0.034853608423936366
2020-06-03,96705,97456,95452,95703,13780,-0.010361408407011052
2020-06-04,95701,101339,91318,93573,60683,-0.022256355600137945
2020-06-05,92571,96454,92320,95202,23227,0.01740886794267582
2020-06-08,95326,101463,94951,101465,30047,0.06578643305812903
2020-06-09,102716,105223,98959,101340,34468,-0.0012319519045976834
2020-06-10,102216,102341,98959,102091,13016,0.007410696664693184
2020-06-11,102091,102467,96329,98208,20518,-0.03803469453722663
2020-06-12,92696,96579,91569,96204,17476,-0.020405669599217968
2020-06-15,95702,95827,81420,84303,46162,-0.12370587501559183
2020-06-16,86432,89939,84553,84804,16317,0.005942849008932161
2020-06-17,82675,87059,81546,84930,19728,0.0014857789726898663
2020-06-18,84679,89815,82675,89189,16528,0.05014718003061347
2020-06-19,89314,93322,87685,90191,16868,0.01123456928545008
2020-06-22,91066,95953,91066,95703,18064,0.06111474537370687
2020-06-23,97456,98208,93197,97958,22789,0.023562479755075527
2020-06-24,98208,101715,96579,99962,33266,0.02045774719777871
2020-06-25,97456,100211,94199,96955,17851,-0.03008143094375859
2020-06-26,99586,100338,96580,97958,12425,0.010345005414883257
2020-06-29,97205,98583,94575,94951,10797,-0.030696829253353486
2020-06-30,95703,98959,90441,91444,12031,-0.03693484007540726
2020-07-01,90567,93448,87435,88187,13214,-0.035617427059183804
2020-07-02,88186,93823,88186,93573,11881,0.061074761586174864
2020-07-03,94324,99710,92445,99085,19097,0.058905880969937874
2020-07-06,100712,108605,99836,100338,42695,0.012645708230307307
2020-07-07,99962,103219,99210,103219,12935,0.028712950228228618
2020-07-08,104471,104471,99210,100087,10813,-0.03034325075809685
2020-07-09,100212,101840,95953,97707,14081,-0.023779311998561203
2020-07-10,97957,99586,96580,98459,10527,0.0076964802931211995
2020-07-13,98834,102716,98834,100338,10404,0.019084085761585934
2020-07-14,99460,100963,97080,97206,8227,-0.031214495006876786
2020-07-15,97707,98833,96203,96705,6051,-0.0051540028393308734
2020-07-16,96454,97706,92695,96830,15404,0.0012925908691381327
2020-07-17,95452,98582,94700,95703,5898,-0.01163895486935862
2020-07-20,95076,95702,90691,92696,16301,-0.03142012267118066
2020-07-21,92571,95201,90066,91444,11678,-0.013506515923017215
2020-07-22,91443,93823,87936,91193,12489,-0.0027448493066795088
2020-07-23,91317,96955,91193,94701,13687,0.03846786485804832
2020-07-24,94700,95326,92445,94575,6203,-0.0013305033737763816
2020-07-27,94575,102592,94575,99085,41273,0.047687020882897224
2020-07-28,100462,103845,97957,98459,31399,-0.006317807942675446
2020-07-29,99210,99584,93698,95703,11237,-0.027991346651905835
2020-07-30,96203,101464,94074,99210,27109,0.036644619290931324
2020-07-31,99210,101590,97581,98709,11267,-0.005049894163894786
2020-08-03,98708,99084,96203,96454,8545,-0.02284492802074789
2020-08-04,95952,98709,93573,97958,15647,0.015592925124930046
2020-08-05,98458,100462,96454,98584,16420,0.006390493885134463
2020-08-06,99961,99961,95201,97707,15868,-0.008895966891179108
2020-08-07,97957,102216,96454,97331,29349,-0.0038482401465605998
2020-08-10,96453,98959,95201,95577,10713,-0.01802097995499896
2020-08-11,96829,96829,93948,95577,9133,0.0
2020-08-12,95201,95201,89564,93072,17117,-0.02620923443924794
2020-08-13,92696,95452,91819,92070,7977,-0.010765858690046426
2020-08-14,93197,93823,88813,92070,11704,0.0
2020-08-18,92069,92069,84428,86934,14507,-0.05578364288041704
2020-08-19,85806,91068,85806,91068,10523,0.04755331630892412
2020-08-20,94449,94449,88060,88562,15237,-0.02751789871304955
2020-08-21,89689,90440,88186,88562,6688,0.0
2020-08-24,88813,88813,84053,87686,12767,-0.009891375533524482
2020-08-25,87309,90942,86808,88437,10213,0.008564651141573343
2020-08-26,89689,90190,85180,86558,11765,-0.021246763232583676
2020-08-27,86558,87811,83426,83928,13420,-0.030384251022435804
