Date,Open,High,Low,Close,Volume,Change
2020-01-02,12793,12793,12477,12637,6105,-0.008162624597755297
2020-01-03,12531,12794,12531,12690,5953,0.004194033394001817
2020-01-06,12740,12740,12163,12480,13279,-0.01654846335697402
2020-01-07,12531,12741,12373,12690,9801,0.016826923076923128
2020-01-08,12582,13002,12163,12584,92478,-0.00835303388494879
2020-01-09,12635,12898,12320,12847,26668,0.02089955499046403
2020-01-10,12898,12951,12740,12951,9698,0.008095275161516202
2020-01-13,12951,13002,12845,12951,5424,0.0
2020-01-14,13002,13002,12582,12584,11251,-0.028337580109644045
2020-01-15,12741,12794,12635,12690,4237,0.008423394787031135
2020-01-16,12741,12741,12531,12690,4884,0.0
2020-01-17,12635,12794,12478,12690,6120,0.0
2020-01-20,12741,12898,12688,12794,5627,0.008195429472025229
2020-01-21,12741,12845,12583,12794,5711,0.0
2020-01-22,12793,12793,12634,12637,1450,-0.012271377208066259
2020-01-23,12634,12634,12477,12637,6527,0.0
2020-01-28,12267,12320,11954,12164,16116,-0.03742976972382683
2020-01-29,12111,12164,11954,12164,3758,0.0
2020-01-30,12217,12268,11848,11903,6396,-0.02145675764551136
2020-01-31,11848,11954,11744,11903,2956,0.0
2020-02-03,11900,11900,11533,11746,4753,-0.01318995211291274
2020-02-04,11639,11901,11639,11903,3308,0.013366252341222573
2020-02-05,11797,12058,11797,12060,6749,0.013189952112912628
2020-02-06,11901,12477,11901,12480,11803,0.03482587064676612
2020-02-07,12477,12583,12424,12531,6538,0.0040865384615385025
2020-02-10,12530,12793,12477,12637,9055,0.008459021626366692
2020-02-11,12687,12793,12424,12584,11712,-0.004194033394001706
2020-02-12,12583,12794,12583,12690,8560,0.008423394787031135
2020-02-13,12582,12740,12477,12637,12711,-0.00417651694247434
2020-02-14,12634,12634,12424,12584,3528,-0.004194033394001706
2020-02-17,12478,13685,12320,12794,69179,0.016687857596948463
2020-02-18,12793,12845,12583,12794,9652,0.0
2020-02-19,12793,12898,12635,12847,10259,0.004142566828200689
2020-02-20,12950,13211,12687,13056,30485,0.016268389507277936
2020-02-21,12898,13527,12845,13056,32068,0.0
2020-02-24,12740,12897,11796,12374,37562,-0.052236519607843146
2020-02-25,12216,12477,12164,12427,6630,0.004283174397931244
2020-02-26,12373,12373,12006,12323,12798,-0.00836887422547683
2020-02-27,12373,12635,12058,12217,11923,-0.00860180150937273
2020-02-28,12111,12163,11377,11746,33717,-0.03855283621183592
2020-03-02,11848,11848,11377,11746,7855,0.0
2020-03-03,11743,11900,11586,11693,7039,-0.004512174357227949
2020-03-04,11691,12007,11639,12007,10882,0.026853673137774647
2020-03-05,12058,12058,11848,12007,7929,0.0
2020-03-06,11901,11901,11691,11903,7332,-0.008661614058465883
2020-03-09,11796,11796,10695,10801,22118,-0.09258170209190963
2020-03-10,10590,11009,10537,10854,3090,0.004906953059901964
2020-03-11,10957,11010,10475,10697,9566,-0.014464713469688584
2020-03-12,10380,10590,9426,9847,23908,-0.07946153127044964
2020-03-13,9227,9227,8451,8809,38620,-0.10541281608611763
2020-03-16,9174,9174,8608,8778,8401,-0.003519128164377383
2020-03-17,8420,8787,8420,8704,12450,-0.008430166324903121
2020-03-18,8598,8723,8064,8064,14427,-0.07352941176470584
2020-03-19,7758,8168,6604,6838,28807,-0.15203373015873012
2020-03-20,7214,7256,6804,7215,16741,0.05513307984790883
2020-03-23,7119,7119,6657,6659,8829,-0.0770616770616771
2020-03-24,6700,7256,6658,7121,16938,0.06937978675476808
2020-03-25,7580,8105,7351,8064,21179,0.1324252211768011
2020-03-26,8282,8524,8000,8347,20716,0.035094246031746046
2020-03-27,8556,8681,8157,8337,13885,-0.001198035222235494
2020-03-30,8282,8282,7989,8274,4231,-0.007556675062972307
2020-03-31,8314,8482,7863,8316,8905,0.0050761421319796
2020-04-01,8587,8587,7980,8221,3499,-0.011423761423761447
2020-04-02,8053,8282,8053,8263,7017,0.005108867534363126
2020-04-03,8598,8608,8293,8421,10286,0.01912138448505396
2020-04-06,8419,8576,8335,8537,6864,0.013775086094288014
2020-04-07,8546,8871,8546,8694,11919,0.018390535316856083
2020-04-08,8682,8682,8482,8672,7853,-0.0025304807913503202
2020-04-09,8745,8860,8599,8746,8868,0.008533210332103414
2020-04-10,8756,8966,8745,8862,12747,0.01326320603704545
2020-04-13,8860,8934,8765,8809,9882,-0.0059805912886481405
2020-04-14,8807,8913,8787,8809,8319,0.0
2020-04-16,8808,8808,8608,8714,4678,-0.010784425019866095
